Non-Urban Exclusion,NFS Region Exclusion,Mainland Exclusion ,Woodland,FIA Code,Common Name,Genus,Species,VARIETY,SUBSPECIES,PLANTS Code,Past NRS Tally,Past PNW Tally,Past RMRS Tally,Past SRS Tally,Caribbean,Pacific,Urban,Historic  P2
.,.,.,.,93,Engelmann spruce,Picea,engelmannii,.,.,PIEN,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,94,white spruce,Picea,glauca,.,.,PIGL,"R, U","PNWS, AK, U","R, U","R, U",.,.,.,P2
.,.,.,.,6533,Sakhalin spruce,Picea,glehnii,.,.,PIGL7,U,U,U,U,.,.,U,.
.,.,.,.,95,black spruce,Picea,mariana,.,.,PIMA,"R, U","PNWS, AK, U","R, U","R, U",.,.,.,P2
.,.,.,.,6538,Serbian spruce,Picea,omorika,.,.,PIOM2,U,U,U,U,.,.,U,.
.,.,.,.,96,blue spruce,Picea,pungens,.,.,PIPU,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,97,red spruce,Picea,rubens,.,.,PIRU,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,98,Sitka spruce,Picea,sitchensis,.,.,PISI,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
.,.,.,.,8164,Florida bitterbush,Picramnia,pentandra,.,.,PIPE,U,U,U,"C, U",C,.,.,.
.,.,.,.,8167,bitterwood,Picrasma,excelsa,.,.,PIEX,U,U,U,"C, U",C,.,.,.
.,.,.,.,8169,fustic,Pictetia,aculeata,.,.,PIAC,U,U,U,"C, U",C,.,.,.
.,.,.,.,8171,aceitillo,Pilocarpus,racemosus,.,.,PIRA3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8173,Royen's tree cactus,Pilosocereus,royenii,.,.,PIRO6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8175,allspice,Pimenta,dioica,.,.,PIDI2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8177,bayrumtree,Pimenta,racemosa,.,.,PIRA,U,U,U,"C, U",C,.,.,.
.,.,.,.,8178,bayrumtree,Pimenta,racemosa,grisea,.,PIRAG,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8181,"chebouch, demailei",Pinanga,insignis,.,.,PIIN5,U,"P, U",U,U,.,P,.,.
.,.,.,.,101,whitebark pine,Pinus,albicaulis,.,.,PIAL,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,102,Rocky Mountain bristlecone pine,Pinus,aristata,.,.,PIAR,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,135,Arizona pine,Pinus,arizonica,.,.,PIAR5,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,103,knobcone pine,Pinus,attenuata,.,.,PIAT,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,104,foxtail pine,Pinus,balfouriana,.,.,PIBA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,105,jack pine,Pinus,banksiana,.,.,PIBA2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8200,Bunge's pine,Pinus,bungeana,.,.,PIBU2,U,U,U,U,.,.,U,.
.,.,.,.,8201,Canary Island pine,Pinus,canariensis,.,.,PICA15,U,U,U,U,.,.,U,.
.,.,.,.,8183,Caribbean pine,Pinus,caribaea,.,.,PICA18,U,"P, U",U,"C, U",C,P,.,.
.,.,.,w,140,Mexican pinyon pine,Pinus,cembroides,.,.,PICE,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,107,sand pine,Pinus,clausa,.,.,PICL,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,108,lodgepole pine,Pinus,contorta,.,.,PICO,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
.,.,.,.,109,Coulter pine,Pinus,coulteri,.,.,PICO3,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8189,Japanese red pine,Pinus,densiflora,.,.,PIDE5,U,U,U,U,.,.,U,.
.,.,.,w,134,border pinyon,Pinus,discolor,.,.,PIDI3,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,110,shortleaf pine,Pinus,echinata,.,.,PIEC2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,w,106,common or two-needle pinyon,Pinus,edulis,.,.,PIED,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,111,slash pine,Pinus,elliottii,.,.,PIEL,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,144,Honduras pine,Pinus,elliottii,elliottii,.,PIELE2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,112,Apache pine,Pinus,engelmannii,.,.,PIEN2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,113,limber pine,Pinus,flexilis,.,.,PIFL2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,115,spruce pine,Pinus,glabra,.,.,PIGL2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8202,aleppo pine,Pinus,halepensis,.,.,PIHA7,U,U,U,U,.,.,U,.
.,.,.,.,116,Jeffrey pine,Pinus,jeffreyi,.,.,PIJE,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,117,sugar pine,Pinus,lambertiana,.,.,PILA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,118,Chihuahuan pine,Pinus,leiophylla,.,.,PILE,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,142,Great Basin bristlecone pine,Pinus,longaeva,.,.,PILO,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8184,Chinese red pine,Pinus,massoniana,.,.,PIMA11,U,U,U,"C, U",C,.,.,.
.,.,.,.,8185,Merkus pine,Pinus,merkusii,.,.,PIME2,U,U,U,"C, U",C,.,.,.
.,.,.,w,133,singleleaf pinyon,Pinus,monophylla,.,.,PIMO,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,w,143,Arizona pinyon pine,Pinus,monophylla,fallax,.,PIMOF,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,119,western white pine,Pinus,monticola,.,.,PIMO3,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,120,bishop pine,Pinus,muricata,.,.,PIMU,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,136,Austrian pine,Pinus,nigra,.,.,PINI,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8186,ocote chino,Pinus,oocarpa,.,.,PIOO2,U,U,U,"C, U",C,.,.,.
.,.,.,.,121,longleaf pine,Pinus,palustris,.,.,PIPA2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8197,five-needle pine,Pinus,parviflora,.,.,PIPA12,U,U,U,U,.,.,U,.
.,.,.,.,8187,Mexican weeping pine,Pinus,patula,.,.,PIPA13,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8188,maritime pine,Pinus,pinaster,.,.,PIPI6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8203,Italian stone pine,Pinus,pinea,.,.,PIPI7,U,U,U,U,.,.,U,.
.,.,.,.,122,ponderosa pine,Pinus,ponderosa,.,.,PIPO,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,123,Table Mountain pine,Pinus,pungens,.,.,PIPU5,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,w,138,four-leaf or Parry pinyon pine,Pinus,quadrifolia,.,.,PIQU,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,124,Monterey pine,Pinus,radiata,.,.,PIRA2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,w,141,papershell pinyon pine,Pinus,remota,.,.,PIRE5,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,125,red pine,Pinus,resinosa,.,.,PIRE,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,126,pitch pine,Pinus,rigida,.,.,PIRI,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8182,Indian longleaf pine,Pinus,roxburghii,.,.,PIRO2,U,U,U,U,.,.,U,.
.,.,.,.,127,gray or California foothill pine,Pinus,sabiniana,.,.,PISA2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,128,pond pine,Pinus,serotina,.,.,PISE,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,114,southwestern white pine ,Pinus,strobiformis,.,.,PIST3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,129,eastern white pine,Pinus,strobus,.,.,PIST,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,130,Scotch pine,Pinus,sylvestris,.,.,PISY,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,131,loblolly pine,Pinus,taeda,.,.,PITA,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8198,Japanese black pine,Pinus,thunbergii,.,.,PITH2,U,U,U,U,.,.,U,.
.,.,.,.,139,Torrey pine,Pinus,torreyana,.,.,PITO,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,132,Virginia pine,Pinus,virginiana,.,.,PIVI2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,137,Washoe pine,Pinus,washoensis,.,.,PIWA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8190,higuillo de hoja menuda,Piper,aduncum,.,.,PIAD,U,U,U,"C, U",C,.,.,.
.,.,.,.,8191,higuillo de limon,Piper,amalago,.,.,PIAM2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8192,moth pepper,Piper,blattarum,.,.,PIBL,U,U,U,"C, U",C,.,.,.
.,.,.,.,8196,marigold pepper,Piper,marginatum,.,.,PIMA4,U,U,U,"C, U",C,.,.,.
.,.,.,.,8199,spanish elder,Piper,swartzianum,.,.,PISW,U,U,U,"C, U",C,.,.,.
.,.,.,.,8205,Waimea pipturus,Pipturus,albidus,.,.,PIAL2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8206,soga,Pipturus,argenteus,.,.,PIAR8,U,"P, U",U,U,.,P,.,.
.,.,.,.,8208,stinkwood,Piscidia,carthagenensis,.,.,PICA5,U,U,U,"C, U",C,.,.,.
.,.,.,.,887,fishpoison tree,Piscidia,piscipula,.,.,PIPI3,"R, U","P, U",U,"R, U",.,P,.,P2
.,.,.,.,8211,corcho bobo,Pisonia,albida,.,.,PIAL3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8212,Australasian catchbirdtree,Pisonia,brunoniana,.,.,PIBR3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8213,grand devils-claws,Pisonia,grandis,.,.,PIGR6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8214,aulu,Pisonia,sandwicensis,.,.,PISA5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8216,water mampoo,Pisonia,subcordata,.,.,PISU,U,U,U,"C, U",C,.,.,.
.,.,.,.,8217,umbrella catchbirdtree,Pisonia,umbellifera,.,.,PIUM2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8218,Kauai catchbirdtree,Pisonia,wagneriana,.,.,PIWA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8219,Chinese pistache,Pistacia,chinensis,.,.,PICH4,U,U,U,U,.,.,U,.
.,.,.,.,8220,monkeypod,Pithecellobium,dulce,.,.,PIDU,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8223,catclaw blackbead,Pithecellobium,unguis-cati,.,.,PIUN,U,U,U,"C, U",C,.,.,.
.,.,.,.,8226,Hawaii poisonberry tree,Pittosporum,argentifolium,.,.,PIAR4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8227,hoawa,Pittosporum,confertiflorum,.,.,PICO4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8225,kamal,Pittosporum,ferrugineum,.,.,PIFE3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8228,Waianae Range cheesewood,Pittosporum,flocculosum,.,.,PIFL4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8229,Waialeale cheesewood,Pittosporum,gayanum,.,.,PIGA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8230,Koolau Range cheesewood,Pittosporum,glabrum,.,.,PIGL4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8231,hoawa,Pittosporum,halophilum,.,.,PIHA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8232,Hawaii cheesewood,Pittosporum,hawaiiense,.,.,PIHA4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8233,Kona cheesewood,Pittosporum,hosmeri,.,.,PIHO,U,"P, U",U,U,.,P,.,.
.,.,.,.,8234,Kauai cheesewood,Pittosporum,kauaiense,.,.,PIKA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8224,"Mona cheesewood, Pittosporum",Pittosporum,monae,.,.,PIMO4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8235,royal cheesewood,Pittosporum,napaliense,.,.,PINA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8236,Taiwanese cheesewood,Pittosporum,pentandrum,.,.,PIPE8,U,"P, U",U,U,.,P,.,.
.,.,.,.,8238,cheesewood,Pittosporum,spp.,.,.,PITTO,U,"P, U",U,U,.,P,.,.
.,.,.,.,8239,cream cheesewood,Pittosporum,terminalioides,.,.,PITE5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8222,Japanese cheesewood,Pittosporum,tobira,.,.,PITO2,U,U,U,U,.,.,U,.
.,.,.,.,8240,Australian cheesewood,Pittosporum,undulatum,.,.,PIUN2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8241,cape cheesewood,Pittosporum,viridiflorum,.,.,PIVI5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8242,alaa,Planchonella,garberi,.,.,PLGA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8243,alaa,Planchonella,grayana,.,.,PLGR11,U,"P, U",U,U,.,P,.,.
.,.,.,.,8244,alaa,Planchonella,linggensis,.,.,PLLI6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8303,lalahag,Planchonella,obovata,.,.,PLOB5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8248,mamalava,Planchonella,torricellensis,.,.,PLTO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,722,"water-elm, planertree",Planera,aquatica,.,.,PLAQ,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8253,London planetree,Platanus,hybrida,.,.,PLHY3,U,U,U,U,.,.,U,.
.,.,.,.,8256,Mexican sycamore,Platanus,mexicana,.,.,PLME9,U,U,U,U,.,.,U,.
.,.,.,.,731,American sycamore,Platanus,occidentalis,.,.,PLOC,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8254,Oriental planetree,Platanus,orientalis,.,.,PLOR6,U,U,U,U,.,.,U,.
.,.,.,.,730,California sycamore,Platanus,racemosa,.,.,PLRA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,732,Arizona sycamore,Platanus,wrightii,.,.,PLWR2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8249,Oriental arborvitae,Platycladus,orientalis,.,.,PLOR80,U,U,U,"C, U",C,.,.,.
.,.,.,.,8250,Hawaii pilo kea,Platydesma,remyi,.,.,PLRE4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8251,Maui pilo kea,Platydesma,spathulata,.,.,PLSP3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8255,chupa gallo,Pleodendron,macranthum,.,.,PLMA6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8257,golden hala pepe,Pleomele,aurea,.,.,PLAU2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8258,Maui hala pepe,Pleomele,auwahiensis,.,.,PLAU5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8259,Lanai hala pepe,Pleomele,fernaldii,.,.,PLFE,U,"P, U",U,U,.,P,.,.
.,.,.,.,8260,Waianae Range hala pepe,Pleomele,forbesii,.,.,PLFO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8261,royal hala pepe,Pleomele,halapepe,.,.,PLHA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8262,Hawaii hala pepe,Pleomele,hawaiiensis,.,.,PLHA4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8266,nosegaytree,Plumeria,alba,.,.,PLAL,U,U,U,"C, U",C,.,.,.
.,.,.,.,8268,Singapore graveyard flower,Plumeria,obtusa,.,.,PLOB2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8269,Plumeria obtusa,Plumeria,obtusa,obtusa,.,PLOBO,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8271,templetree,Plumeria,rubra,.,.,PLRU2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8273,yucca plum pine,Podocarpus,coriaceus,.,.,POCO3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8274,yew plum pine,Podocarpus,macrophyllus,.,.,POMA32,U,U,U,U,.,.,U,.
.,.,.,.,8275,Poitea florida,Poitea,florida,.,.,POFL20,U,U,U,"C, U",C,.,.,.
.,.,.,.,8279,violet tree,Polygala,cowellii,.,.,POCO5,U,U,U,"C, U",C,.,.,.
.,.,.,.,8280,crevajosa,Polygala,penaea,.,.,POPE13,U,U,U,"C, U",C,.,.,.
.,.,.,.,8283,bungaruau,Polyscias,grandifolia,.,.,POGR28,U,"P, U",U,U,.,P,.,.
.,.,.,.,8284,"panax, geranium aralia",Polyscias,guilfoylei,.,.,POGU,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8285,Polyscias macgillivrayi,Polyscias,macgillivrayi,.,.,POMA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8286,bngei,Polyscias,nodosa,.,.,PONO10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8287,tagitagi,Polyscias,samoensis,.,.,POSA27,U,"P, U",U,U,.,P,.,.
.,.,.,.,8288,shield aralia,Polyscias,scutellaria,.,.,POSC10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8289,Polyscias,Polyscias,spp.,.,.,POLYS4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8290,tava,Pometia,pinnata,.,.,POPI12,U,"P, U",U,U,.,P,.,.
.,.,.,.,8292,kattai,Ponapea,hosinoi,.,.,POHO,U,"P, U",U,U,.,P,.,.
.,.,.,.,8293,Ponapea ledermanniana,Ponapea,ledermanniana,.,.,POLE21,U,"P, U",U,U,.,P,.,.
.,.,.,.,8295,kisaks,Pongamia,pinnata,.,.,POPI4,U,"P, U",U,U,.,P,.,.
.,.,.,.,752,silver poplar,Populus,alba,.,.,POAL7,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,749,narrowleaf cottonwood,Populus,angustifolia,.,.,POAN3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,741,balsam poplar,Populus,balsamifera,.,.,POBA2,"R, U","PNWS, AK, U","R, U","R, U",.,.,.,P2
.,.,.,.,747,black cottonwood,Populus,balsamifera,.,trichocarpa,POBAT,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
.,.,.,.,742,eastern cottonwood,Populus,deltoides,.,.,PODE3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,748,Fremont cottonwood,Populus,fremontii,.,.,POFR2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,743,bigtooth aspen,Populus,grandidentata,.,.,POGR4,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,744,swamp cottonwood,Populus,heterophylla,.,.,POHE4,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,753,Lombardy poplar,Populus,nigra,.,.,PONI,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,746,quaking aspen,Populus,tremuloides,.,.,POTR5,"R, U","PNWS, AK, U","R, U","R, U",.,.,.,P2
.,.,.,.,8313,Carolina poplar,Populus,x canadensis,.,.,POCA19,U,U,U,U,.,.,U,.
.,.,.,.,8314,gray poplar,Populus,x canescens,.,.,POCA14,U,U,U,U,.,.,U,.
.,.,.,.,8297,Abiu,Pouteria,caimito,.,.,POCA43,U,"P, U",U,U,.,P,.,.
.,.,.,.,8298,"elangel, chelangel",Pouteria,calcarea,.,.,POCA6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8299,eggfruit,Pouteria,campechiana,.,.,POCA23,U,"P, U",U,U,.,P,.,.
.,.,.,.,8300,cocuyo,Pouteria,dictyoneura,.,.,PODI5,U,U,U,"C, U",C,.,.,.
.,.,.,.,8301,redmammee,Pouteria,hotteana,.,.,POHO4,U,U,U,"C, U",C,.,.,.
.,.,.,.,8302,bullytree,Pouteria,multiflora,.,.,POMU6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8304,alaa,Pouteria,sandwicensis,.,.,POSA11,U,"P, U",U,U,.,P,.,.
.,.,.,.,8305,mammee sapote,Pouteria,sapota,.,.,POSA13,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8307,ahgao,Premna,obtusifolia,.,.,PROB,U,"P, U",U,U,.,P,.,.
.,.,.,.,8308,Premna pubescens,Premna,pubescens,.,.,PRPU5,U,"P, U",U,U,.,P,.,.
